"","mean_temp","year","month"
"LKA485",28.0136363636364,2000,6
"LSO485",5.75833333333333,2000,6
"MAR485",22.4942028985507,2000,6
"MDG485",19.9608974358974,2000,6
"MEX485",24.6048951048951,2000,6
"MLI485",30.0747663551402,2000,6
"MMR485",25.2248677248677,2000,6
"MNG485",18.7084,2000,6
"MOZ485",21.0057142857143,2000,6
"MRT485",31.1857142857143,2000,6
"MWI485",18.5807692307692,2000,6
"MYS485",25.3651162790698,2000,6
"NAM485",16.5017699115044,2000,6
"NER485",31.8933333333333,2000,6
"NGA485",27.4145922746781,2000,6
"NIC485",26.1740740740741,2000,6
"NPL485",20.8829787234043,2000,6
"OMN485",28.0666666666667,2000,6
"PAK485",32.2828571428571,2000,6
"PAN485",24.92,2000,6
"PER485",16.3440154440154,2000,6
"PHL485",26.0164705882353,2000,6
"PNG485",21.3297297297297,2000,6
"PRY485",19.8738317757009,2000,6
"QAT485",NA,2000,6
"RWA485",20.7125,2000,6
"SAU485",31.7833333333333,2000,6
"SDN485",29.6416666666667,2000,6
"SEN485",30.0428571428571,2000,6
"SLE485",25.5625,2000,6
"SLV485",24.7571428571429,2000,6
"SOM485",26.0869565217391,2000,6
"SUR485",26.0473684210526,2000,6
"SWZ485",16.86,2000,6
"SYR485",26.96,2000,6
"TCD485",30.5516949152542,2000,6
"TGO485",25.9823529411765,2000,6
"THA485",27.0157232704403,2000,6
"TJK485",19.3821428571429,2000,6
"TKM485",27.0514285714286,2000,6
"TTO485",26.05,2000,6
"TUN485",24.75,2000,6
"TUR485",18.9737179487179,2000,6
"TZA485",21.3332089552239,2000,6
"UGA485",22.6862745098039,2000,6
"URY485",13.19,2000,6
"VEN485",24.5783950617284,2000,6
"VNM485",25.5449541284404,2000,6
"YEM485",26.9230769230769,2000,6
"ZAF485",12.1953488372093,2000,6
"ZMB485",17.7848101265823,2000,6
"ZWE485",16.0065040650407,2000,6
"AFG486",22.4104,2000,7
"AGO486",18.1577777777778,2000,7
"ARE486",NA,2000,7
"ARG486",5.88412514484357,2000,7
"AZE486",25.25,2000,7
"BDI486",19.5111111111111,2000,7
"BEN486",25.6666666666667,2000,7
"BFA486",26.8031746031746,2000,7
"BGD486",28.625,2000,7
"BLZ486",27.42,2000,7
"BOL486",14.8702040816327,2000,7
"BRA486",21.4846258503401,2000,7
"BTN486",13.5142857142857,2000,7
"BWA486",15.0343511450382,2000,7
"CAF486",24.678431372549,2000,7
"CHL486",3.13677419354839,2000,7
"CHN486",22.6413699864804,2000,7
"CMR486",23.3347222222222,2000,7
"COD486",22.1863049095607,2000,7
"COG486",22.9944444444444,2000,7
"COL486",23.5568,2000,7
"CRI486",23.0846153846154,2000,7
"CUB486",27.88,2000,7
"DJI486",NA,2000,7
"DOM486",25.8,2000,7
"DZA486",26.9349206349206,2000,7
"ECU486",20.2776119402985,2000,7
"EGY486",29.6,2000,7
"ERI486",25.0875,2000,7
"ETH486",19.9214285714286,2000,7
"GAB486",22.4391304347826,2000,7
"GHA486",25.6084745762712,2000,7
"GIN486",24.1529411764706,2000,7
"GMB486",27.8,2000,7
"GNB486",26.4333333333333,2000,7
"GTM486",24.2636363636364,2000,7
"GUY486",25.3567567567568,2000,7
"HND486",25.9034482758621,2000,7
"HTI486",25.6625,2000,7
"IDN486",25.0825123152709,2000,7
"IND486",26.9418439716312,2000,7
"IRN486",25.8017021276596,2000,7
"IRQ486",35.5510204081633,2000,7
"JAM486",26.1,2000,7
"JOR486",28.1,2000,7
"JPN486",23.6715328467153,2000,7
"KAZ486",22.821170212766,2000,7
"KEN486",21.089,2000,7
"KGZ486",16.5230769230769,2000,7
"KHM486",27.0928571428571,2000,7
"KOR486",24.7615384615385,2000,7
"LAO486",25.1588235294118,2000,7
"LBN486",24.3333333333333,2000,7
"LBR486",24.3655172413793,2000,7
"LKA486",27.9909090909091,2000,7
"LSO486",4.4,2000,7
"MAR486",24.3449275362319,2000,7
"MDG486",19.2833333333333,2000,7
"MEX486",25.5951048951049,2000,7
"MLI486",27.9028037383178,2000,7
"MMR486",25.1248677248677,2000,7
"MNG486",20.486,2000,7
"MOZ486",20.0555102040816,2000,7
"MRT486",30.1857142857143,2000,7
"MWI486",17.6807692307692,2000,7
"MYS486",25.9767441860465,2000,7
"NAM486",15.6938053097345,2000,7
"NER486",29.6133333333333,2000,7
"NGA486",25.7914163090129,2000,7
"NIC486",26.1333333333333,2000,7
"NPL486",20.9574468085106,2000,7
"OMN486",25.1333333333333,2000,7
"PAK486",30.7135714285714,2000,7
"PAN486",24.81,2000,7
"PER486",15.6633204633205,2000,7
"PHL486",25.3764705882353,2000,7
"PNG486",20.5918918918919,2000,7
"PRY486",15.0065420560748,2000,7
"QAT486",NA,2000,7
"RWA486",20.4,2000,7
"SAU486",33.1416666666667,2000,7
"SDN486",27.2472222222222,2000,7
"SEN486",28.7309523809524,2000,7
"SLE486",24.8083333333333,2000,7
"SLV486",25.0428571428571,2000,7
"SOM486",25.5608695652174,2000,7
"SUR486",26.2578947368421,2000,7
"SWZ486",15.98,2000,7
"SYR486",31.22,2000,7
"TCD486",27.7889830508475,2000,7
"TGO486",24.8058823529412,2000,7
"THA486",26.9314465408805,2000,7
"TJK486",22.2535714285714,2000,7
"TKM486",29.9,2000,7
"TTO486",26.2,2000,7
"TUN486",28.435,2000,7
"TUR486",24.2048076923077,2000,7
"TZA486",20.630223880597,2000,7
"UGA486",21.3980392156863,2000,7
"URY486",9.345,2000,7
"VEN486",24.6104938271605,2000,7
"VNM486",25.9036697247706,2000,7
"YEM486",27.1692307692308,2000,7
"ZAF486",10.7943521594684,2000,7
"ZMB486",16.757805907173,2000,7
"ZWE486",15.1512195121951,2000,7
"AFG487",21.7,2000,8
"AGO487",19.5793650793651,2000,8
"ARE487",NA,2000,8
"ARG487",9.28516801853998,2000,8
"AZE487",24.2147058823529,2000,8
"BDI487",21.0555555555556,2000,8
"BEN487",25.1242424242424,2000,8
"BFA487",26.2507936507936,2000,8
"BGD487",28.6325,2000,8
"BLZ487",26.54,2000,8
"BOL487",18.8844897959184,2000,8
"BRA487",23.4884353741497,2000,8
"BTN487",13.0142857142857,2000,8
"BWA487",18.3083969465649,2000,8
"CAF487",24.178431372549,2000,8
"CHL487",5.0858064516129,2000,8
"CHN487",20.9919333032898,2000,8
"CMR487",22.7055555555556,2000,8
"COD487",23.0744186046512,2000,8
"COG487",23.2203703703704,2000,8
"COL487",24.02,2000,8
"CRI487",23.2153846153846,2000,8
"CUB487",27.4285714285714,2000,8
"DJI487",NA,2000,8
"DOM487",25.66,2000,8
"DZA487",26.8015873015873,2000,8
"ECU487",20.5597014925373,2000,8
"EGY487",28.2151515151515,2000,8
"ERI487",23.9,2000,8
"ETH487",19.2879120879121,2000,8
"GAB487",22.8260869565217,2000,8
"GHA487",25.0033898305085,2000,8
"GIN487",23.4808823529412,2000,8
"GMB487",26.7333333333333,2000,8
"GNB487",25.8111111111111,2000,8
"GTM487",23.7666666666667,2000,8
"GUY487",26.0378378378378,2000,8
"HND487",25.7172413793103,2000,8
"HTI487",25.4625,2000,8
"IDN487",24.8965517241379,2000,8
"IND487",26.8519756838906,2000,8
"IRN487",25.2897872340426,2000,8
"IRQ487",33.7244897959184,2000,8
"JAM487",26.5,2000,8
"JOR487",25.54,2000,8
"JPN487",24.4321167883212,2000,8
"KAZ487",21.366170212766,2000,8
"KEN487",21.248,2000,8
"KGZ487",16.4369230769231,2000,8
"KHM487",27.25,2000,8
"KOR487",24.3692307692308,2000,8
"LAO487",25.3985294117647,2000,8
"LBN487",23.1333333333333,2000,8
"LBR487",24.3551724137931,2000,8
"LKA487",27.2636363636364,2000,8
"LSO487",7.54166666666667,2000,8
"MAR487",25.0463768115942,2000,8
"MDG487",20.2301282051282,2000,8
"MEX487",24.5783216783217,2000,8
"MLI487",26.518691588785,2000,8
"MMR487",25.2857142857143,2000,8
"MNG487",17.1548,2000,8
"MOZ487",20.9142857142857,2000,8
"MRT487",29.7714285714286,2000,8
"MWI487",18.0076923076923,2000,8
"MYS487",25.4325581395349,2000,8
"NAM487",18.4672566371681,2000,8
"NER487",28.89,2000,8
"NGA487",25.0815450643777,2000,8
"NIC487",26.4666666666667,2000,8
"NPL487",21.0340425531915,2000,8
"OMN487",24.5666666666667,2000,8
"PAK487",30.0307142857143,2000,8
"PAN487",24.955,2000,8
"PER487",16.9382239382239,2000,8
"PHL487",25.6952941176471,2000,8
"PNG487",20.9324324324324,2000,8
"PRY487",21.2355140186916,2000,8
"QAT487",NA,2000,8
"RWA487",21.8,2000,8
"SAU487",32.6416666666667,2000,8
"SDN487",26.6888888888889,2000,8
"SEN487",27.1880952380952,2000,8
"SLE487",24.2041666666667,2000,8
"SLV487",24.8857142857143,2000,8
"SOM487",25.6130434782609,2000,8
"SUR487",27.0263157894737,2000,8
"SWZ487",18.18,2000,8
"SYR487",28.856,2000,8
"TCD487",26.7779661016949,2000,8
"TGO487",23.8588235294118,2000,8
"THA487",27.0396226415094,2000,8
"TJK487",21.75,2000,8
"TKM487",29.0771428571429,2000,8
"TTO487",26.75,2000,8
"TUN487",28.68,2000,8
"TUR487",21.9214743589744,2000,8
"TZA487",21.6283582089552,2000,8
"UGA487",21.8352941176471,2000,8
"URY487",12.2083333333333,2000,8
"VEN487",25.0179012345679,2000,8
"VNM487",25.9550458715596,2000,8
"YEM487",26.2384615384615,2000,8
"ZAF487",14.0348837209302,2000,8
"ZMB487",18.5839662447257,2000,8
"ZWE487",16.7138211382114,2000,8
"AFG488",17.712,2000,9
"AGO488",23.02,2000,9
"ARE488",NA,2000,9
"ARG488",11.1165701042874,2000,9
"AZE488",19.0794117647059,2000,9
"BDI488",20.7444444444444,2000,9
"BEN488",26.1363636363636,2000,9
"BFA488",27.4825396825397,2000,9
"BGD488",27.9825,2000,9
"BLZ488",26.96,2000,9
"BOL488",20.2955102040816,2000,9
"BRA488",23.9444444444444,2000,9
"BTN488",11.6285714285714,2000,9
"BWA488",22.9343511450382,2000,9
"CAF488",24.556862745098,2000,9
"CHL488",5.64322580645161,2000,9
"CHN488",16.8656602073006,2000,9
"CMR488",22.9430555555556,2000,9
"COD488",24.0989664082687,2000,9
"COG488",23.987037037037,2000,9
"COL488",23.6064,2000,9
"CRI488",22.9076923076923,2000,9
"CUB488",27.4257142857143,2000,9
"DJI488",NA,2000,9
"DOM488",24.96,2000,9
"DZA488",22.915873015873,2000,9
"ECU488",20.744776119403,2000,9
"EGY488",26.6575757575758,2000,9
"ERI488",24.575,2000,9
"ETH488",19.9758241758242,2000,9
"GAB488",23.8391304347826,2000,9
"GHA488",25.7203389830508,2000,9
"GIN488",24.5367647058824,2000,9
"GMB488",27.6,2000,9
"GNB488",26.3666666666667,2000,9
"GTM488",24.1545454545455,2000,9
"GUY488",26.2081081081081,2000,9
"HND488",26.2862068965517,2000,9
"HTI488",24.6,2000,9
"IDN488",25.3692118226601,2000,9
"IND488",26.5112462006079,2000,9
"IRN488",21.3868085106383,2000,9
"IRQ488",28.7510204081633,2000,9
"JAM488",25.7,2000,9
"JOR488",23.22,2000,9
"JPN488",20.2861313868613,2000,9
"KAZ488",13.8335106382979,2000,9
"KEN488",21.769,2000,9
"KGZ488",11.8492307692308,2000,9
"KHM488",26.9642857142857,2000,9
"KOR488",18.1487179487179,2000,9
"LAO488",24.3720588235294,2000,9
"LBN488",19.8666666666667,2000,9
"LBR488",25.1172413793103,2000,9
"LKA488",27.4818181818182,2000,9
"LSO488",10.1916666666667,2000,9
"MAR488",21.9072463768116,2000,9
"MDG488",21.5685897435897,2000,9
"MEX488",24.4325174825175,2000,9
"MLI488",27.6252336448598,2000,9
"MMR488",24.5835978835979,2000,9
"MNG488",11.594,2000,9
"MOZ488",23.7040816326531,2000,9
"MRT488",31.1571428571429,2000,9
"MWI488",21.2769230769231,2000,9
"MYS488",25.4813953488372,2000,9
"NAM488",22.5929203539823,2000,9
"NER488",29.92,2000,9
"NGA488",25.9510729613734,2000,9
"NIC488",25.9481481481481,2000,9
"NPL488",19.5191489361702,2000,9
"OMN488",24.2333333333333,2000,9
"PAK488",28.1171428571429,2000,9
"PAN488",24.51,2000,9
"PER488",17.3127413127413,2000,9
"PHL488",25.6964705882353,2000,9
"PNG488",21.6189189189189,2000,9
"PRY488",21.9841121495327,2000,9
"QAT488",NA,2000,9
"RWA488",20.725,2000,9
"SAU488",29.6833333333333,2000,9
"SDN488",27.2099206349206,2000,9
"SEN488",28.2309523809524,2000,9
"SLE488",25.6583333333333,2000,9
"SLV488",24.2571428571429,2000,9
"SOM488",25.7565217391304,2000,9
"SUR488",27.0842105263158,2000,9
"SWZ488",20.2,2000,9
"SYR488",25.052,2000,9
"TCD488",27.8584745762712,2000,9
"TGO488",24.8823529411765,2000,9
"THA488",26.2924528301887,2000,9
"TJK488",17.1107142857143,2000,9
"TKM488",23.3828571428571,2000,9
"TTO488",26.45,2000,9
"TUN488",24.74,2000,9
"TUR488",18.311858974359,2000,9
"TZA488",22.4623134328358,2000,9
"UGA488",21.8,2000,9
"URY488",13.7533333333333,2000,9
"VEN488",24.9117283950617,2000,9
"VNM488",24.7963302752294,2000,9
"YEM488",25.3769230769231,2000,9
"ZAF488",15.5352159468439,2000,9
"ZMB488",23.7708860759494,2000,9
"ZWE488",21.9926829268293,2000,9
"AFG489",10.9112,2000,10
"AGO489",24.2333333333333,2000,10
"ARE489",NA,2000,10
"ARG489",15.3988412514484,2000,10
"AZE489",11.4235294117647,2000,10
"BDI489",20.2111111111111,2000,10
"BEN489",27.1969696969697,2000,10
"BFA489",28.7380952380952,2000,10
"BGD489",27.3275,2000,10
"BLZ489",25.16,2000,10
"BOL489",21.569387755102,2000,10
"BRA489",25.3956916099773,2000,10
"BTN489",8.6,2000,10
"BWA489",26.0793893129771,2000,10
"CAF489",24.8588235294118,2000,10
"CHL489",8.68387096774194,2000,10
"CHN489",10.2384407390717,2000,10
"CMR489",23.925,2000,10
"COD489",24.1227390180879,2000,10
"COG489",24.6796296296296,2000,10
"COL489",24.16,2000,10
"CRI489",23.3461538461538,2000,10
"CUB489",25.4228571428571,2000,10
"DJI489",NA,2000,10
"DOM489",24.66,2000,10
"DZA489",16.6730158730159,2000,10
"ECU489",21.5089552238806,2000,10
"EGY489",22.2424242424242,2000,10
"ERI489",24.1875,2000,10
"ETH489",19.4417582417582,2000,10
"GAB489",24.5304347826087,2000,10
"GHA489",26.6322033898305,2000,10
"GIN489",24.7205882352941,2000,10
"GMB489",27.6666666666667,2000,10
"GNB489",26.6333333333333,2000,10
"GTM489",23.0272727272727,2000,10
"GUY489",26.5351351351351,2000,10
"HND489",24.6551724137931,2000,10
"HTI489",23.9875,2000,10
"IDN489",25.2556650246305,2000,10
"IND489",25.9271529888551,2000,10
"IRN489",13.9157446808511,2000,10
"IRQ489",21.4571428571429,2000,10
"JAM489",25.5,2000,10
"JOR489",18.52,2000,10
"JPN489",14.1109489051095,2000,10
"KAZ489",2.50765957446808,2000,10
"KEN489",22.861,2000,10
"KGZ489",2.41538461538462,2000,10
"KHM489",26.3375,2000,10
"KOR489",12.8282051282051,2000,10
"LAO489",23.7588235294118,2000,10
"LBN489",15.4333333333333,2000,10
"LBR489",25.8793103448276,2000,10
"LKA489",27.1272727272727,2000,10
"LSO489",13.4666666666667,2000,10
"MAR489",16.3536231884058,2000,10
"MDG489",23.5858974358974,2000,10
"MEX489",21.5587412587413,2000,10
"MLI489",28.1168224299065,2000,10
"MMR489",24.4301587301587,2000,10
"MNG489",-1.6988,2000,10
"MOZ489",25.6804081632653,2000,10
"MRT489",29.9714285714286,2000,10
"MWI489",24.3576923076923,2000,10
"MYS489",25.3616279069767,2000,10
"NAM489",25.7070796460177,2000,10
"NER489",29.7066666666667,2000,10
"NGA489",26.6184549356223,2000,10
"NIC489",25.4703703703704,2000,10
"NPL489",17.9276595744681,2000,10
"OMN489",24.8333333333333,2000,10
"PAK489",25.2064285714286,2000,10
"PAN489",25,2000,10
"PER489",17.9127413127413,2000,10
"PHL489",25.6847058823529,2000,10
"PNG489",21.8405405405405,2000,10
"PRY489",26.2747663551402,2000,10
"QAT489",NA,2000,10
"RWA489",19.725,2000,10
"SAU489",25.775,2000,10
"SDN489",26.8785714285714,2000,10
"SEN489",28.1190476190476,2000,10
"SLE489",25.5541666666667,2000,10
"SLV489",23.7,2000,10
"SOM489",26.5478260869565,2000,10
"SUR489",27.6,2000,10
"SWZ489",20.78,2000,10
"SYR489",18.952,2000,10
"TCD489",28.0237288135593,2000,10
"TGO489",26.3,2000,10
"THA489",26.4044025157233,2000,10
"TJK489",9.19285714285714,2000,10
"TKM489",13.8714285714286,2000,10
"TTO489",26.35,2000,10
"TUN489",19.315,2000,10
"TUR489",11.7804487179487,2000,10
"TZA489",23.8985074626866,2000,10
"UGA489",21.9647058823529,2000,10
"URY489",17,2000,10
"VEN489",25.2925925925926,2000,10
"VNM489",23.4045871559633,2000,10
"YEM489",23.0307692307692,2000,10
"ZAF489",18.9205980066445,2000,10
"ZMB489",25.7932489451477,2000,10
"ZWE489",24.130081300813,2000,10
"AFG490",3.1512,2000,11
"AGO490",24.3022222222222,2000,11
"ARE490",NA,2000,11
"ARG490",16.8107763615295,2000,11
"AZE490",6.55588235294118,2000,11
"BDI490",19.2444444444444,2000,11
"BEN490",27.9727272727273,2000,11
"BFA490",28.3793650793651,2000,11
"BGD490",23.6375,2000,11
"BLZ490",25.42,2000,11
"BOL490",21.6351020408163,2000,11
"BRA490",24.7755102040816,2000,11
"BTN490",4.12857142857143,2000,11
"BWA490",25.9465648854962,2000,11
"CAF490",24.9176470588235,2000,11
"CHL490",9.81677419354839,2000,11
"CHN490",1.95790896800361,2000,11
"CMR490",24.0597222222222,2000,11
"COD490",23.6767441860465,2000,11
"COG490",25.1166666666667,2000,11
"COL490",23.9792,2000,11
"CRI490",22.9230769230769,2000,11
"CUB490",24.1685714285714,2000,11
"DJI490",NA,2000,11
"DOM490",23.34,2000,11
"DZA490",13.052380952381,2000,11
"ECU490",21.5432835820896,2000,11
"EGY490",18.9181818181818,2000,11
"ERI490",24.0625,2000,11
"ETH490",19.5412087912088,2000,11
"GAB490",24.8108695652174,2000,11
"GHA490",27.5559322033898,2000,11
"GIN490",24.2705882352941,2000,11
"GMB490",26.4333333333333,2000,11
"GNB490",26.4111111111111,2000,11
"GTM490",23.2848484848485,2000,11
"GUY490",26.2,2000,11
"HND490",24.9241379310345,2000,11
"HTI490",23.425,2000,11
"IDN490",25.3431034482759,2000,11
"IND490",22.119959473151,2000,11
"IRN490",7.4463829787234,2000,11
"IRQ490",14.5612244897959,2000,11
"JAM490",25.1,2000,11
"JOR490",14.14,2000,11
"JPN490",7.91970802919708,2000,11
"KAZ490",-6.34106382978723,2000,11
"KEN490",22.861,2000,11
"KGZ490",-3.36769230769231,2000,11
"KHM490",25.6553571428571,2000,11
"KOR490",5.28717948717949,2000,11
"LAO490",20.8426470588235,2000,11
"LBN490",11.6,2000,11
"LBR490",25.9206896551724,2000,11
"LKA490",26.3136363636364,2000,11
"LSO490",13.4166666666667,2000,11
"MAR490",12.6565217391304,2000,11
"MDG490",24.7410256410256,2000,11
"MEX490",19.2468531468531,2000,11
"MLI490",26.692523364486,2000,11
"MMR490",21.2386243386243,2000,11
"MNG490",-14.5004,2000,11
"MOZ490",25.8355102040816,2000,11
"MRT490",27.9142857142857,2000,11
"MWI490",24.3346153846154,2000,11
"MYS490",25.2523255813954,2000,11
"NAM490",25.6433628318584,2000,11
"NER490",27.4666666666667,2000,11
"NGA490",26.1163090128755,2000,11
"NIC490",25.8222222222222,2000,11
"NPL490",14.2893617021277,2000,11
"OMN490",23.6,2000,11
"PAK490",18.6764285714286,2000,11
"PAN490",24.945,2000,11
"PER490",18.6451737451737,2000,11
"PHL490",25.2611764705882,2000,11
"PNG490",22.1621621621622,2000,11
"PRY490",25.3224299065421,2000,11
"QAT490",NA,2000,11
"RWA490",19.3125,2000,11
"SAU490",20.1333333333333,2000,11
"SDN490",27.2412698412698,2000,11
"SEN490",27.0619047619048,2000,11
"SLE490",25.425,2000,11
"SLV490",24.0857142857143,2000,11
"SOM490",26.9608695652174,2000,11
"SUR490",27.1947368421053,2000,11
"SWZ490",21.82,2000,11
"SYR490",13.78,2000,11
"TCD490",27.3076271186441,2000,11
"TGO490",27.3176470588235,2000,11
"THA490",24.3591194968553,2000,11
"TJK490",3.11071428571429,2000,11
"TKM490",6.94571428571429,2000,11
"TTO490",25.5,2000,11
"TUN490",15.88,2000,11
"TUR490",7.71314102564103,2000,11
"TZA490",24.0261194029851,2000,11
"UGA490",22.2803921568627,2000,11
"URY490",19.09,2000,11
"VEN490",24.9685185185185,2000,11
"VNM490",20.9302752293578,2000,11
"YEM490",21.2461538461538,2000,11
"ZAF490",19.4033222591362,2000,11
"ZMB490",24.6658227848101,2000,11
"ZWE490",23.7886178861789,2000,11
"AFG491",-0.0336,2000,12
"AGO491",23.0898412698413,2000,12
"ARE491",NA,2000,12
"ARG491",20.1039397450753,2000,12
"AZE491",3.87941176470588,2000,12
"BDI491",19.2222222222222,2000,12
"BEN491",26.630303030303,2000,12
"BFA491",25.3936507936508,2000,12
"BGD491",19.295,2000,12
"BLZ491",22.84,2000,12
"BOL491",21.9032653061224,2000,12
"BRA491",25.1041723356009,2000,12
"BTN491",0.685714285714286,2000,12
"BWA491",25.9648854961832,2000,12
"CAF491",23.9333333333333,2000,12
"CHL491",12.0516129032258,2000,12
"CHN491",-2.63578188373141,2000,12
"CMR491",23.2486111111111,2000,12
"COD491",23.3677002583979,2000,12
"COG491",24.4203703703704,2000,12
"COL491",23.9168,2000,12
"CRI491",22.8230769230769,2000,12
"CUB491",22.9257142857143,2000,12
"DJI491",NA,2000,12
"DOM491",22.42,2000,12
"DZA491",10.352380952381,2000,12
"ECU491",21.5880597014925,2000,12
"EGY491",14.4515151515152,2000,12
"ERI491",22.8125,2000,12
"ETH491",18.6604395604396,2000,12
"GAB491",24.4152173913043,2000,12
"GHA491",26.8237288135593,2000,12
"GIN491",24.0176470588235,2000,12
"GMB491",25.4333333333333,2000,12
"GNB491",26.0444444444444,2000,12
"GTM491",21.2636363636364,2000,12
"GUY491",25.1081081081081,2000,12
"HND491",22.8310344827586,2000,12
"HTI491",22.9125,2000,12
"IDN491",25.3115763546798,2000,12
"IND491",18.5673758865248,2000,12
"IRN491",3.93021276595745,2000,12
"IRQ491",9.55102040816327,2000,12
"JAM491",23.9,2000,12
"JOR491",9.68,2000,12
"JPN491",1.96861313868613,2000,12
"KAZ491",-7.83606382978723,2000,12
"KEN491",23.026,2000,12
"KGZ491",-5.91384615384615,2000,12
"KHM491",25.9767857142857,2000,12
"KOR491",-0.141025641025641,2000,12
"LAO491",20.5279411764706,2000,12
"LBN491",7.5,2000,12
"LBR491",25.1034482758621,2000,12
"LKA491",25.7045454545455,2000,12
"LSO491",16.425,2000,12
"MAR491",11.4565217391304,2000,12
"MDG491",25.4198717948718,2000,12
"MEX491",16.2835664335664,2000,12
"MLI491",24.2457943925234,2000,12
"MMR491",18.3566137566138,2000,12
"MNG491",-18.5644,2000,12
"MOZ491",26.129387755102,2000,12
"MRT491",24.9285714285714,2000,12
"MWI491",23.4730769230769,2000,12
"MYS491",25.2232558139535,2000,12
"NAM491",25.5955752212389,2000,12
"NER491",22.44,2000,12
"NGA491",23.8858369098712,2000,12
"NIC491",24.9481481481481,2000,12
"NPL491",10.5595744680851,2000,12
"OMN491",20.7,2000,12
"PAK491",13.7678571428571,2000,12
"PAN491",24.95,2000,12
"PER491",18.2370656370656,2000,12
"PHL491",24.7352941176471,2000,12
"PNG491",22.2,2000,12
"PRY491",26.9233644859813,2000,12
"QAT491",NA,2000,12
"RWA491",19.6875,2000,12
"SAU491",17.1833333333333,2000,12
"SDN491",25.2857142857143,2000,12
"SEN491",25.8952380952381,2000,12
"SLE491",25.6541666666667,2000,12
"SLV491",23.3857142857143,2000,12
"SOM491",27.2478260869565,2000,12
"SUR491",25.8105263157895,2000,12
"SWZ491",23.98,2000,12
"SYR491",8.1,2000,12
"TCD491",24.521186440678,2000,12
"TGO491",26.1705882352941,2000,12
"THA491",24.3220125786164,2000,12
"TJK491",0.503571428571429,2000,12
"TKM491",5.57142857142857,2000,12
"TTO491",25.1,2000,12
"TUN491",12.4,2000,12
"TUR491",2.35064102564103,2000,12
"TZA491",23.3160447761194,2000,12
"UGA491",22.5882352941176,2000,12
"URY491",22.4733333333333,2000,12
"VEN491",24.5839506172839,2000,12
"VNM491",19.8990825688073,2000,12
"YEM491",19,2000,12
"ZAF491",21.5664451827243,2000,12
"ZMB491",23.1742616033755,2000,12
"ZWE491",23.5747967479675,2000,12
"AFG492",-5.1112,2001,1
"AGO492",23.9892063492063,2001,1
"ARE492",NA,2001,1
"ARG492",21.6470451911935,2001,1
"AZE492",1.60588235294118,2001,1
"BDI492",18.5444444444444,2001,1
"BEN492",26.6333333333333,2001,1
"BFA492",25.1746031746032,2001,1
"BGD492",17.5075,2001,1
"BLZ492",21.96,2001,1
"BOL492",21.3640816326531,2001,1
"BRA492",24.9479818594104,2001,1
"BTN492",0.357142857142857,2001,1
"BWA492",27.7916030534351,2001,1
"CAF492",23.5333333333333,2001,1
"CHL492",12.6251612903226,2001,1
"CHN492",-5.10401081568274,2001,1
"CMR492",23.1527777777778,2001,1
"COD492",22.7568475452196,2001,1
"COG492",24.412962962963,2001,1
"COL492",23.6588,2001,1
"CRI492",22.1923076923077,2001,1
"CUB492",20.26,2001,1
"DJI492",NA,2001,1
"DOM492",21.08,2001,1
"DZA492",9.09047619047619,2001,1
"ECU492",20.8880597014925,2001,1
"EGY492",13.4727272727273,2001,1
"ERI492",22.2,2001,1
"ETH492",19.6214285714286,2001,1
"GAB492",24.5695652173913,2001,1
"GHA492",26.8830508474576,2001,1
"GIN492",24.3117647058824,2001,1
"GMB492",25.3666666666667,2001,1
"GNB492",26.4444444444444,2001,1
"GTM492",20.9151515151515,2001,1
"GUY492",24.4081081081081,2001,1
"HND492",22.3896551724138,2001,1
"HTI492",21.9625,2001,1
"IDN492",24.7716748768473,2001,1
"IND492",17.723201621074,2001,1
"IRN492",0.857021276595745,2001,1
"IRQ492",7.97755102040816,2001,1
"JAM492",22.9,2001,1
"JOR492",8.54,2001,1
"JPN492",-1.83284671532847,2001,1
"KAZ492",-12.4385106382979,2001,1
"KEN492",22.407,2001,1
"KGZ492",-10.7184615384615,2001,1
"KHM492",26.175,2001,1
"KOR492",-4.36923076923077,2001,1
"LAO492",20.5352941176471,2001,1
"LBN492",5.83333333333333,2001,1
"LBR492",25.6379310344828,2001,1
"LKA492",25.5318181818182,2001,1
"LSO492",16.4083333333333,2001,1
"MAR492",10.5101449275362,2001,1
"MDG492",25.3108974358974,2001,1
"MEX492",16.2538461538462,2001,1
"MLI492",24.3523364485981,2001,1
"MMR492",17.8888888888889,2001,1
"MNG492",-24.0988,2001,1
"MOZ492",25.7587755102041,2001,1
"MRT492",25.4571428571429,2001,1
"MWI492",22.5923076923077,2001,1
"MYS492",24.6081395348837,2001,1
"NAM492",26.1212389380531,2001,1
"NER492",22.2466666666667,2001,1
"NGA492",24.0390557939914,2001,1
"NIC492",24.4888888888889,2001,1
"NPL492",9.00212765957447,2001,1
"OMN492",18.5333333333333,2001,1
"PAK492",10.8942857142857,2001,1
"PAN492",24.86,2001,1
"PER492",17.5637065637066,2001,1
"PHL492",24.4729411764706,2001,1
"PNG492",22.5891891891892,2001,1
"PRY492",28.2271028037383,2001,1
"QAT492",NA,2001,1
"RWA492",19.1875,2001,1
"SAU492",15.6333333333333,2001,1
"SDN492",24.375,2001,1
"SEN492",26.6214285714286,2001,1
"SLE492",25.9125,2001,1
"SLV492",23.2142857142857,2001,1
"SOM492",27.1478260869565,2001,1
